15.93:16,46.52:49,31.65:34,30.1:40,25.42:33,17.07:24,10.42:17,3.02:6,36.61:37,24.92:33,33.7:29,36.68:45,33.7:29,21.0:21,25.54:34,30.19:31,39.96:42,39.48:41,49.14:47,29.78:31,27.07:29,1.82:3,37.75:39,34.68:29,33.79:29,40.52:48,10.82:12,35.75:36,7.5:13,35.2:33,1.82:3,20.92:21,20.18:26,7.02:12,46.48:49,25.35:28,20.06:27,26.07:27,48.37:47,17.63:19,31.59:32,24.75:33,11.83:15,33.98:36,5.31:8,7.92:9,48.02:45,0:0,42.19:49,25.24:26,4.03:6,11.83:15,48.6:50,8.98:13,26.07:26,20.6:19,25.49:26,22.78:27,34.79:34,13.61:17,29.53:30,24.99:33,23.71:28,46.17:48,14.71:21,15.45:15,13.63:16,10.3:16,23.4:31,40.31:40,4.38:7,17.3:24,13.66:15,13.17:16,33.83:29,27.59:26,17.09:25,7.02:12,29.34:23,102.17:81,26.02:27,18.64:21,22.37:25,22.69:28,29.83:31,15.38:16
42.53:42,67.2:71,32.79:30,16.77:15,17.19:16,37.78:37,32.2:33,39.53:44,46.34:46,18.25:18,25.76:25,8.07:8,25.77:25,53.72:55,19.01:20,38.24:38,10.69:10,41.48:41,67.13:70,38.53:38,68.5:67,41.81:48,70.47:74,22.55:21,25.85:25,4.13:6,47.58:44,56.43:58,39.12:39,62.78:68,41.81:48,43.39:45,22.02:23,39.6:43,67.15:71,38.18:36,23.68:24,62.39:63,12.08:13,49.59:51,41.45:38,18.09:18,44.28:45,43.95:42,44.58:46,59.9:54,22.86:23,42.21:49,0:0,57.95:60,44.39:49,44.28:45,11.49:13,45.85:45,58.78:60,62.02:57,40.78:34,48.52:39,46.53:43,45.04:46,50.2:51,18.32:18,49.06:40,66.85:70,40.76:44,42.05:42,42.52:39,32.25:33,21.71:21,53.53:52,37.82:41,37.47:36,59.53:54,60.19:56,25.9:25,60.31:61,29.54:30,39.6:43,32.06:31,88.55:83,51.78:43,53.48:47,57.21:51,28.9:27,64.68:66,41.98:42
18.76:23,25.71:30,56.28:51,47.4:51,46.3:45,20.4:24,34.7:35,26.98:30,26.17:29,45.8:45,34.26:38,57.56:57,34.6:39,5.26:8,46.42:46,21.4:25,48.06:52,64.1:57,26.19:27,21.27:25,15.2:18,24.61:26,14.8:20,35.58:39,34.63:39,55.86:60,15.96:17,17.57:22,25.3:24,12.25:13,24.61:26,15.22:17,42.17:38,35.22:30,25.67:29,49.97:44,42.05:39,11.16:13,64.2:65,8.99:12,56.22:48,45.63:45,16.81:20,58.61:53,29.6:33,21.08:23,72.64:61,25.3:26,58.43:61,0:0,29.12:32,16.81:20,56.59:60,18.01:22,1.21:3,12.68:14,50.11:42,49.78:44,59.42:50,18.58:22,14.93:17,45.87:45,50.71:45,25.36:28,18.89:22,19.08:24,37.92:32,34.59:35,45.39:43,28.78:32,28.59:29,20.64:24,25.11:24,25.78:26,33.98:38,4.64:7,42.83:39,35.22:30,28.44:32,84.23:73,54.48:45,47.09:39,50.82:42,44.71:43,13.44:16,19.19:24
15.26:18,50.51:53,32.03:32,32.28:41,27.6:34,20.83:27,12.59:17,5.24:7,40.37:41,27.09:33,36.61:28,38.85:45,36.61:28,22.85:24,27.71:34,33.95:35,42.49:42,39.86:39,50.99:50,33.54:34,30.97:31,5.58:7,39.6:43,37.59:28,36.7:28,42.69:48,14.58:16,39.51:40,10.03:13,37.04:37,5.58:7,24.68:24,22.35:26,6.69:10,50.46:53,25.73:26,22.23:27,27.91:30,48.75:45,19.48:22,31.97:30,26.93:33,15.59:19,34.36:34,4.98:7,8.83:10,48.4:43,4.15:6,44.37:49,27.08:30,0:0,15.59:19,51.12:50,12.74:17,27.91:30,22.44:23,25.87:24,20.14:23,35.17:32,17.37:21,33.29:34,27.16:33,21.08:24,50.16:52,18.47:25,14.78:18,10.99:12,12.48:16,25.57:31,44.07:44,6.56:7,21.07:28,14.58:16,14.08:17,36.74:28,29.44:30,19.26:25,6.69:10,32.25:22,105.08:81,23.39:23,16.0:17,19.73:21,26.5:27,31.68:34,14.71:18
2.78:5,36.92:40,38.41:36,37.81:35,28.15:30,5.66:9,16.55:19,12.15:16,23.38:26,27.65:29,19.85:25,39.41:42,19.86:25,12.11:14,28.27:30,16.96:20,38.45:36,46.24:42,36.85:39,16.55:20,24.84:26,10.3:12,28.87:32,20.84:25,19.94:25,43.24:44,2.19:4,26.15:27,7.15:8,26.31:26,10.3:12,7.69:10,24.02:22,17.36:15,36.88:40,32.11:29,23.9:23,20.79:22,46.05:49,7.99:9,38.36:33,27.48:29,0.0:0,40.74:38,19.96:17,15.43:14,54.78:47,11.79:15,44.92:45,16.35:19,15.54:18,0:0,47.08:44,2.29:7,17.18:19,17.55:16,32.25:27,31.91:29,41.56:35,2.39:4,19.92:20,27.72:30,32.85:30,36.57:39,3.3:7,3.11:6,20.06:17,16.44:19,27.24:27,27.08:29,10.44:13,5.9:10,15.06:14,15.72:15,19.99:25,18.7:19,24.67:24,17.36:15,13.7:18,88.86:78,36.61:30,29.23:24,32.96:28,26.56:27,23.08:24,3.21:6
44.6:40,63.6:70,41.88:43,15.35:14,22.16:25,36.36:36,37.24:36,46.18:45,40.24:45,20.82:23,21.92:24,19.37:21,21.58:23,52.3:54,20.79:23,34.64:37,9.15:9,53.5:53,63.53:70,34.93:38,70.56:65,52.18:47,65.67:74,21.01:20,21.67:23,12.34:15,49.65:43,52.83:57,41.19:38,59.17:67,52.18:47,41.97:45,25.27:29,51.83:43,63.55:70,45.4:47,26.94:30,60.98:62,23.38:26,48.17:50,48.67:48,21.01:23,46.34:44,51.18:52,54.43:45,61.97:53,34.15:36,48.86:50,11.79:13,56.53:60,51.04:50,46.34:44,0:0,47.91:44,57.37:60,64.08:55,46.61:44,54.35:50,53.75:53,47.1:44,46.6:51,20.89:23,54.89:50,63.25:69,39.34:43,44.12:40,46.1:45,37.3:36,28.94:31,47.92:49,44.47:42,35.93:36,61.6:53,62.26:54,22.3:25,58.89:60,32.8:37,51.83:43,30.52:30,74.38:73,57.61:54,63.7:51,67.43:55,30.47:35,63.26:65,44.05:40
5.28:10,38.53:43,39.86:36,39.55:36,29.89:30,8.57:15,18.29:20,9.86:15,28.62:31,29.39:30,31.46:24,41.15:42,31.47:23,13.73:16,30.01:31,22.21:24,40.19:36,47.69:42,38.47:42,21.79:24,24.55:29,7.48:10,30.48:35,32.44:23,31.55:24,44.98:45,2.24:5,27.76:30,8.89:9,27.92:29,7.48:10,12.93:14,25.76:23,18.81:15,38.49:43,33.56:29,25.64:24,22.41:24,47.79:50,9.6:12,39.81:33,29.22:30,3.33:7,42.19:38,12.47:18,15.96:16,56.23:46,8.98:13,46.66:46,17.96:22,12.73:17,3.33:7,48.82:45,0:0,18.79:22,18.08:19,33.7:27,33.36:29,43.01:35,5.11:9,21.54:23,29.46:30,34.3:30,38.18:42,6.21:13,9.5:10,21.51:17,18.18:20,28.98:28,32.33:33,12.18:14,8.81:16,15.59:16,16.25:18,31.59:24,20.32:22,26.41:24,18.81:15,27.1:18,99.94:76,38.06:29,30.68:24,34.41:27,28.3:28,24.69:27,9.42:10
19.55:23,24.61:27,57.07:50,48.2:51,47.1:45,21.2:24,35.5:35,27.77:30,27.12:31,46.6:45,35.39:39,58.35:57,35.4:39,6.05:8,47.22:46,22.35:27,48.85:52,64.9:57,25.09:25,22.22:27,15.56:17,25.4:26,13.71:17,36.38:39,35.48:39,56.65:60,16.75:17,18.52:24,26.1:24,11.15:11,25.4:26,16.17:19,42.96:38,36.02:30,24.57:27,50.77:44,42.84:39,11.67:13,65.0:65,9.79:12,57.01:48,46.43:45,17.6:20,59.4:52,30.39:33,21.87:23,73.44:61,26.1:26,59.22:61,1.21:3,29.91:32,17.6:20,57.39:60,18.8:22,0:0,13.47:14,50.91:42,50.57:44,60.21:50,19.38:22,15.88:19,46.67:45,51.51:45,24.26:26,19.68:21,19.88:24,38.71:32,35.38:34,46.19:43,29.73:34,29.38:29,21.43:24,25.91:24,26.57:26,35.53:40,3.54:4,43.62:39,36.02:30,29.24:32,83.13:70,55.27:44,47.88:38,51.62:42,45.51:43,11.6:15,19.98:24
19.85:21,31.74:33,55.54:46,55.23:47,45.57:41,22.28:24,33.96:31,21.04:25,34.35:36,45.06:41,47.14:34,56.82:53,47.14:34,9.82:9,45.69:42,27.93:30,55.86:47,63.37:53,32.22:31,27.52:30,6.56:10,18.67:20,23.25:24,48.12:34,47.23:34,60.66:56,16.9:14,30.91:29,24.56:20,18.28:17,18.67:20,18.66:20,41.43:34,34.49:26,31.7:33,49.24:40,41.31:35,5.55:8,63.47:60,10.77:12,55.48:44,44.9:41,17.9:17,57.87:48,23.66:28,16.38:16,71.9:57,20.61:19,62.34:57,12.82:15,24.42:25,17.9:17,64.5:56,17.56:18,13.63:15,0:0,49.37:38,49.04:40,58.68:46,19.68:19,24.89:24,45.13:41,39.41:41,31.39:32,20.76:22,20.18:21,37.18:28,33.85:30,44.66:39,38.05:39,27.85:25,22.52:24,9.03:12,9.69:14,47.27:35,12.12:15,42.09:35,34.49:26,42.78:29,90.26:76,39.16:40,31.77:34,35.5:38,43.97:39,10.41:14,20.28:22
30.02:23,70.48:63,12.77:10,33.79:31,27.22:23,36.29:33,18.71:17,22.35:21,60.68:45,28.28:25,43.38:33,35.0:27,43.39:33,45.67:36,29.04:27,49.28:39,40.55:38,14.39:16,70.41:62,49.57:39,56.93:43,24.63:25,62.42:55,44.36:33,43.47:33,40.23:35,34.77:25,59.71:50,26.67:21,59.87:49,24.63:25,38.25:35,22.72:24,20.11:18,70.43:62,1.52:4,20.03:21,56.52:43,32.71:25,41.54:32,6.5:7,28.13:25,31.76:27,8.89:12,21.9:22,33.54:33,32.71:23,25.03:26,42.89:35,49.91:42,25.68:24,31.76:27,49.19:46,33.03:26,50.74:42,49.21:38,0:0,8.63:7,12.4:11,32.52:27,53.48:43,28.35:25,9.16:7,70.13:62,33.78:32,29.54:23,14.32:13,18.86:17,23.32:20,57.65:54,20.64:18,36.52:34,41.17:35,39.95:32,43.51:33,52.26:42,17.46:17,20.11:18,39.02:27,111.86:85,11.88:11,20.24:17,20.11:20,16.82:17,56.63:47,29.47:23
29.4:24,74.78:61,18.35:16,39.36:37,32.8:28,35.66:34,21.38:21,22.73:24,60.06:46,33.85:30,42.76:34,40.57:32,42.77:33,45.05:37,29.56:33,48.66:39,46.12:43,22.71:23,75.26:59,48.95:40,49.86:40,23.21:26,66.29:52,43.74:33,42.85:34,45.8:40,34.15:26,59.09:50,26.05:22,61.32:45,23.21:26,37.63:35,25.22:27,16.32:18,74.74:61,10.68:11,22.53:23,49.45:39,38.28:30,40.92:33,14.82:14,33.7:30,31.14:28,17.21:19,18.98:20,31.83:28,38.28:29,23.17:26,48.46:40,49.29:43,20.07:22,31.14:28,54.76:52,32.41:27,50.12:43,48.59:39,8.67:8,0:0,18.02:16,31.9:28,52.86:44,33.92:31,1.9:3,74.43:60,33.16:32,28.92:24,12.38:14,21.53:21,22.82:27,57.02:55,21.02:21,35.9:35,34.09:31,32.88:28,42.89:34,51.64:43,19.96:19,16.32:18,38.4:28,111.24:86,4.06:7,13.17:13,13.04:17,19.32:20,53.5:43,28.85:24
39.38:32,79.84:71,14.67:16,38.31:38,31.74:30,45.65:42,28.07:25,31.71:29,70.05:54,32.8:32,52.75:41,39.77:34,52.75:41,55.03:44,33.56:34,58.64:47,45.07:45,7.94:8,79.77:70,58.94:47,61.6:50,33.99:33,71.79:63,53.73:41,52.84:41,44.75:41,44.14:34,69.07:58,36.03:29,73.06:55,33.99:33,47.62:43,33.28:31,29.48:26,79.8:71,11.08:13,30.59:28,61.19:49,37.48:32,50.91:40,6.14:5,32.64:31,41.13:35,3.4:5,31.26:30,43.58:38,37.48:31,34.39:34,46.43:42,59.27:50,35.05:32,41.13:35,53.71:53,42.4:34,60.1:50,58.57:46,11.91:10,18.11:15,0:0,41.89:36,62.85:51,32.87:32,18.65:16,79.49:70,43.14:40,38.9:31,23.68:21,28.22:26,27.84:27,67.01:62,30.0:26,45.89:42,45.84:41,44.62:38,52.88:41,61.63:50,28.28:26,29.48:26,48.39:35,121.22:93,18.93:18,24.91:23,24.79:27,27.64:26,65.25:53,38.83:32
4.2:7,38.33:43,39.83:38,31.72:37,29.57:32,4.72:9,17.96:21,13.56:18,22.93:27,29.06:31,18.92:25,40.82:44,18.92:25,14.41:17,27.19:33,16.51:20,32.38:37,47.65:44,38.26:42,16.1:20,27.13:30,12.59:16,31.16:36,19.9:25,19.01:25,40.18:46,4.48:8,27.56:30,8.56:11,28.6:30,12.59:16,7.24:10,25.43:24,18.77:18,38.29:43,33.53:31,25.31:25,23.09:25,47.47:51,10.28:13,39.77:35,28.9:31,2.31:4,42.16:40,21.37:19,17.72:17,56.19:49,14.09:18,42.75:47,18.64:23,17.84:22,2.31:4,40.91:46,4.58:10,19.47:23,19.84:20,33.66:29,33.33:31,42.97:38,0:0,21.34:23,29.13:32,34.26:32,37.98:42,1.83:5,4.53:8,21.47:20,17.85:21,28.66:30,26.63:30,11.85:15,4.96:10,17.35:18,18.01:19,19.05:25,21.0:23,26.09:26,18.77:18,12.76:18,87.93:78,38.03:32,30.64:26,34.37:30,27.97:29,25.37:28,4.63:8
22.35:25,17.0:19,59.86:52,42.82:46,42.83:46,18.53:21,38.29:36,30.57:32,12.36:16,41.49:43,25.19:28,51.48:56,25.64:29,14.34:15,41.25:43,12.33:14,40.2:43,67.69:58,16.93:19,12.2:14,28.57:29,28.19:27,19.48:23,27.72:30,25.57:29,48.0:51,19.55:18,6.23:6,28.89:25,13.06:17,28.19:27,12.79:13,45.76:39,38.81:31,16.95:19,53.56:45,45.64:40,24.52:25,58.47:64,16.56:17,59.81:49,41.68:44,20.4:21,62.19:54,33.18:35,33.33:29,76.23:63,29.69:30,50.57:52,14.92:17,33.44:33,20.4:21,46.62:51,21.59:23,15.87:19,24.83:24,53.7:43,53.36:45,63.01:52,22.17:24,0:0,41.56:44,54.3:46,16.65:18,21.29:22,22.67:25,41.51:33,38.18:36,48.98:44,13.85:15,32.18:30,18.8:22,32.96:29,33.63:31,24.91:27,21.68:22,46.41:40,38.81:31,24.46:27,72.07:63,58.06:46,50.68:40,54.41:44,48.3:44,26.8:27,22.78:26
25.2:26,58.51:63,19.77:21,5.48:8,1.56:3,22.93:24,14.86:17,22.19:28,37.75:39,0.22:0,17.17:18,12.82:15,17.18:17,41.14:39,0.92:2,29.55:30,12.24:15,31.38:31,58.44:62,29.85:30,51.16:50,24.47:32,57.9:58,13.99:13,17.26:18,16.65:17,30.24:28,47.74:50,21.78:23,55.34:51,24.47:32,28.54:32,4.68:7,22.26:27,58.47:63,23.28:25,6.34:8,49.82:47,19.46:22,37.02:35,26.55:26,0.41:1,26.94:29,29.06:30,27.24:30,42.56:38,27.65:26,24.87:33,18.33:18,45.38:44,27.05:33,26.94:29,20.88:23,28.51:29,46.21:44,44.68:40,24.5:23,32.23:28,31.64:31,27.7:30,41.52:43,0:0,32.77:29,58.16:62,25.91:30,24.71:25,23.47:26,14.92:17,6.82:9,44.93:45,20.49:25,22.75:23,42.19:38,42.85:39,17.31:18,47.73:44,12.2:14,22.26:27,22.9:22,90.19:80,35.49:32,34.43:35,38.16:39,9.87:13,52.11:50,24.64:25
30.5:26,71.13:59,19.08:16,40.09:36,33.53:28,36.76:36,22.73:23,23.83:26,61.16:48,34.59:30,43.86:35,41.3:32,43.86:35,46.15:39,35.35:32,49.76:41,46.86:43,23.44:23,71.61:56,50.05:42,46.2:37,24.31:28,62.63:50,44.84:35,43.95:35,46.54:40,35.25:28,60.18:52,27.15:24,57.66:43,24.31:28,38.73:37,26.57:29,17.42:20,71.08:59,11.42:11,23.88:26,45.8:36,39.01:30,42.02:35,15.56:14,34.43:30,32.24:30,17.94:18,20.08:22,28.18:26,39.02:29,24.27:28,49.19:40,50.38:45,21.17:24,32.24:30,55.49:51,33.51:29,51.21:44,38.92:40,9.4:8,1.35:2,18.76:16,33.0:30,53.96:46,34.66:30,0:0,70.78:58,34.26:34,30.01:26,13.73:16,22.88:23,29.62:26,58.12:57,22.12:23,37.0:37,30.44:29,29.22:26,43.99:36,51.5:40,21.31:22,17.42:20,39.5:30,112.33:88,2.16:4,9.51:11,13.24:15,20.67:22,49.85:40,29.94:26
39.0:43,0.35:1,76.51:70,59.47:64,59.48:64,35.18:40,54.94:55,47.22:50,25.17:30,58.14:62,41.84:46,68.13:74,42.29:47,28.32:30,57.9:62,28.98:32,56.85:61,84.34:77,0.82:1,28.85:33,30.17:30,44.84:46,17.43:18,44.37:49,42.21:47,64.65:70,36.2:37,10.42:12,45.54:44,13.51:17,44.84:46,29.44:32,62.41:58,55.46:50,0.31:0,70.21:64,62.29:59,26.28:26,75.12:82,32.06:34,76.46:68,58.33:62,37.05:40,78.84:72,49.83:53,48.45:43,92.88:81,46.34:48,67.22:71,25.46:29,50.09:52,37.05:40,63.27:69,38.24:42,24.36:26,31.77:33,70.35:62,74.95:60,79.66:70,38.82:42,16.65:18,58.21:62,71.51:58,0:0,37.94:40,39.32:44,58.16:52,54.83:54,65.63:63,19.2:23,48.83:49,35.45:41,42.37:41,42.82:39,41.56:46,20.77:21,63.06:59,55.46:50,41.11:45,62.05:58,71.26:57,63.88:52,67.61:55,64.95:63,28.56:29,39.43:44
5.16:10,38.13:41,40.79:41,30.18:34,27.24:33,3.18:6,18.93:24,14.53:21,22.73:25,25.89:30,17.38:22,38.49:45,17.38:22,14.47:16,25.65:30,16.32:19,30.83:34,48.62:47,38.07:41,15.9:18,27.2:28,13.49:18,31.22:34,18.36:22,17.47:22,38.64:43,5.38:11,27.36:28,9.53:14,28.67:28,13.49:18,7.04:8,23.32:27,19.74:21,38.09:41,34.49:34,23.2:28,23.15:24,45.14:52,10.34:12,40.73:38,26.08:31,3.21:6,43.12:43,22.34:23,18.62:20,57.16:52,14.99:21,41.2:44,18.71:21,18.74:25,3.21:6,39.37:43,5.48:13,19.54:21,20.59:21,34.63:32,34.29:34,43.93:41,1.92:5,21.14:22,25.96:30,35.23:35,37.78:40,0:0,5.49:11,22.44:23,18.82:24,26.54:33,26.43:28,12.82:18,3.42:7,18.25:20,18.91:22,17.51:22,21.06:21,23.97:29,19.74:21,11.22:15,86.39:75,38.99:35,31.61:29,35.34:33,25.86:32,25.43:27,5.59:11
0.56:0,39.59:45,35.96:32,35.36:31,25.7:26,7.47:13,14.09:15,9.69:12,25.2:30,25.19:25,27.56:20,36.95:38,27.56:20,14.79:19,25.81:26,18.78:24,35.99:32,43.78:38,39.53:44,18.36:23,31.54:30,13.16:12,31.54:37,28.54:20,27.64:20,40.79:40,10.63:8,28.82:32,4.69:4,28.98:31,13.16:12,9.5:13,21.56:18,14.9:11,39.55:45,29.66:25,21.44:19,23.46:27,43.6:45,10.66:15,35.9:29,25.03:25,3.01:6,38.29:34,17.5:13,22.95:17,52.32:43,14.66:14,42.47:41,19.02:24,14.55:17,3.01:6,44.63:40,8.89:8,19.85:24,25.06:20,29.79:23,29.46:25,39.1:32,3.78:6,22.6:25,25.26:26,30.39:26,39.24:44,5.03:10,0:0,17.6:13,13.98:15,24.79:24,28.9:33,7.98:9,7.71:13,22.57:17,23.24:19,27.69:20,21.38:24,22.22:20,14.9:11,23.2:14,96.03:72,34.16:26,26.77:20,30.5:24,24.1:23,25.75:29,1.89:4
18.08:14,58.53:53,20.45:21,28.7:33,27.7:25,24.34:24,9.29:10,10.64:11,48.74:36,23.52:26,31.44:23,36.87:35,31.44:23,33.73:27,24.14:27,37.34:29,37.29:37,28.28:28,58.47:52,37.63:30,45.17:33,12.92:15,50.48:45,32.42:23,31.53:23,40.71:37,22.83:16,47.76:40,14.73:11,47.92:39,12.92:15,26.31:25,18.77:19,6.86:7,58.49:53,14.15:15,18.13:19,44.76:32,37.17:34,29.6:23,20.39:19,23.35:26,19.82:17,22.78:23,9.87:10,18.83:21,36.81:32,14.07:15,42.39:38,37.96:32,10.97:12,19.82:17,45.92:45,21.09:17,38.8:32,37.27:28,14.28:13,12.64:15,23.59:21,20.58:18,41.54:33,23.58:26,14.29:15,58.18:52,21.84:22,17.59:14,0:0,9.44:10,18.41:23,45.7:45,8.93:8,24.58:24,29.41:24,28.19:21,31.57:23,40.32:32,12.67:16,6.86:7,27.08:17,99.91:76,17.95:16,10.56:10,14.3:14,14.92:16,48.82:36,17.52:14
14.2:16,54.95:55,24.66:25,20.13:25,15.45:18,17.79:19,0.11:0,7.71:12,38.62:38,14.95:17,21.27:20,26.71:29,21.27:19,30.14:29,15.57:18,29.93:29,28.7:27,32.48:31,54.88:55,30.22:30,40.16:40,9.99:16,46.9:48,19.96:18,21.36:20,30.54:32,19.25:18,44.18:42,7.96:13,44.34:41,9.99:16,22.43:27,10.2:10,7.78:10,54.91:55,18.35:18,10.08:11,38.82:37,33.35:37,26.02:25,24.6:22,14.78:17,15.94:19,26.99:27,12.75:13,19.95:25,41.02:36,10.39:16,32.22:33,34.38:34,12.56:16,15.94:19,37.33:36,17.51:19,35.21:34,33.68:30,18.49:16,21.3:21,27.8:25,16.7:20,37.96:36,15.02:17,22.94:21,54.6:54,17.96:24,13.72:15,8.9:9,0:0,13.43:15,41.82:46,6.0:9,17.61:19,31.19:28,35.42:27,21.4:20,36.74:34,7.11:9,7.78:10,19.86:19,101.43:77,27.25:24,19.86:18,23.59:22,11.1:14,41.11:40,13.64:16
24.86:24,65.61:64,15.98:17,13.5:16,6.94:8,23.48:26,13.46:15,20.79:26,41.85:44,8.0:10,23.63:25,16.11:17,23.64:25,40.8:37,8.12:11,33.15:35,20.27:23,27.59:27,65.54:63,33.44:36,50.82:49,23.07:30,57.56:56,20.45:21,23.72:25,19.94:19,29.9:26,54.84:51,21.44:21,55.0:49,23.07:30,29.1:34,6.03:7,20.86:25,65.57:63,19.5:21,3.34:4,49.48:45,22.75:24,36.68:33,22.77:22,7.84:9,26.6:27,25.27:26,25.84:28,42.22:36,27.52:26,23.47:31,21.62:20,45.04:43,25.64:31,26.6:27,28.9:31,28.17:27,45.87:43,44.34:39,20.71:19,28.45:24,27.85:27,27.36:28,48.61:44,8.07:10,28.98:25,65.26:63,26.47:32,24.37:24,18.82:23,13.51:15,0:0,47.73:52,19.08:23,23.3:26,41.85:36,42.51:38,23.76:26,47.39:43,7.84:11,20.86:25,23.73:26,100.43:86,31.7:28,29.78:32,33.51:36,4.15:8,51.77:48,24.3:24
28.69:32,19.19:23,64.32:63,46.12:47,46.23:47,25.11:27,44.48:46,41.3:42,7.84:9,44.88:45,28.05:29,54.78:57,28.5:30,29.25:31,44.64:44,14.91:17,43.49:44,72.14:69,19.81:23,15.2:18,40.57:38,38.93:37,29.29:30,31.02:31,28.43:30,51.3:52,30.28:29,10.48:11,33.05:36,22.89:25,38.93:37,19.37:19,42.28:45,43.27:43,19.35:23,58.02:56,44.56:48,36.68:34,61.77:65,27.76:29,64.26:60,45.08:45,26.74:28,66.65:65,45.86:44,44.07:39,72.32:71,40.42:40,53.86:53,29.83:32,44.17:44,26.74:28,47.85:49,32.33:33,30.78:34,38.0:39,58.15:54,57.82:56,67.46:63,28.01:30,12.92:16,44.95:45,58.76:57,19.18:22,26.59:28,29.02:33,45.96:45,42.34:46,47.9:52,0:0,36.34:40,25.38:28,43.7:40,44.36:41,28.21:28,31.17:30,47.73:48,43.27:43,33.11:28,58.23:55,62.52:57,55.13:51,58.87:55,48.09:52,38.97:37,29.12:33
8.71:10,49.46:50,27.27:27,25.72:33,21.04:26,14.91:20,6.03:9,1.71:2,46.62:34,20.54:25,29.32:21,32.3:38,29.32:21,24.66:23,21.16:26,35.22:27,35.93:34,35.09:33,49.4:49,35.51:28,28.64:35,3.99:6,41.41:42,30.3:21,29.41:21,36.13:40,13.76:12,38.69:37,3.47:5,38.85:36,3.99:6,16.94:21,15.79:18,6.25:6,49.42:49,20.97:20,15.67:19,27.63:33,43.99:39,20.53:19,27.21:24,20.37:25,10.45:13,29.6:29,4.16:5,13.95:16,43.63:38,4.39:7,37.81:41,28.89:29,6.56:7,10.45:13,44.57:42,12.02:13,29.72:29,22.16:25,21.1:18,21.1:22,30.41:26,11.22:14,32.47:30,20.61:26,22.04:23,49.11:49,12.47:18,8.23:10,8.94:8,5.92:9,19.02:23,36.34:41,0:0,15.15:20,19.69:21,19.2:22,29.45:21,31.25:29,12.7:17,6.25:6,24.96:15,97.79:74,25.8:23,18.41:17,22.15:21,18.31:20,35.62:34,8.16:10
7.53:13,35.74:42,38.65:39,26.96:27,24.02:26,0.44:0,17.51:19,16.54:23,20.28:23,22.67:23,13.96:15,35.27:38,13.96:15,16.38:18,22.43:23,11.29:13,27.42:27,50.27:50,35.67:41,11.58:14,29.11:31,15.87:21,33.13:37,14.94:15,14.05:15,35.22:36,7.76:13,24.97:29,11.54:15,30.58:30,15.87:21,5.98:9,20.1:20,21.94:23,35.7:41,36.69:36,19.98:21,25.06:26,41.92:45,12.25:14,42.93:40,22.87:24,5.59:9,45.32:45,24.54:24,21.0:23,50.43:48,17.37:24,37.79:37,20.62:24,21.11:27,5.59:9,35.95:36,7.86:16,21.45:24,22.5:24,36.83:34,36.49:36,46.13:43,4.97:10,18.74:22,22.74:24,37.43:37,35.39:41,3.42:7,7.86:14,24.64:25,17.56:19,23.32:26,25.35:28,14.83:20,0:0,20.63:23,21.29:25,14.09:15,22.97:24,20.75:22,21.94:23,7.8:8,82.97:68,41.19:37,33.81:31,37.54:35,22.64:25,27.34:29,7.38:13
18.79:19,40.79:39,51.0:41,54.16:45,44.5:40,22.07:24,32.9:29,18.11:22,41.63:38,44.0:40,46.07:33,55.76:52,46.08:33,17.3:20,44.62:41,35.21:32,54.8:46,53.8:49,41.27:36,34.8:32,15.87:17,17.6:19,32.3:30,47.05:33,46.16:33,59.6:54,15.83:13,39.96:34,23.5:19,27.33:23,17.6:19,25.94:21,40.37:33,30.89:24,40.75:39,43.34:37,40.25:34,15.46:16,67.22:56,18.9:18,47.48:39,43.83:39,16.84:16,49.87:44,20.19:24,7.37:7,66.86:54,15.09:16,61.27:55,21.54:26,20.03:20,16.84:16,63.44:54,16.5:16,24.35:24,9.48:13,41.32:34,33.82:30,45.86:40,18.61:18,34.54:31,44.07:40,30.38:28,40.44:38,19.71:22,19.11:20,29.46:23,32.79:29,43.59:38,45.33:41,19.47:24,22.31:25,0:0,0.66:1,46.21:33,21.17:20,41.03:34,30.89:24,41.71:28,99.31:82,30.13:27,22.74:21,26.47:25,42.91:37,19.51:20,19.22:20
19.11:20,42.07:39,50.34:40,54.48:46,44.82:41,22.4:25,36.45:27,18.43:23,41.95:39,44.32:40,46.39:34,56.08:52,46.4:34,17.51:21,44.94:41,35.53:32,55.12:47,53.14:47,42.55:37,35.12:32,17.14:17,17.93:19,33.57:30,47.38:34,46.48:34,59.92:55,16.16:14,41.24:34,23.82:19,28.6:23,17.93:19,26.26:22,40.69:33,30.22:22,42.02:39,42.68:35,40.57:34,16.74:17,66.56:55,19.22:18,46.82:38,44.16:40,17.16:17,49.2:43,20.51:25,7.69:7,66.2:53,15.41:17,61.59:56,21.75:26,19.37:19,17.16:17,63.76:55,16.82:17,25.62:25,9.7:14,40.66:32,33.16:28,45.2:39,18.93:19,34.86:31,44.39:41,29.71:26,41.72:38,20.03:22,19.43:21,28.8:22,36.34:27,43.91:38,45.65:42,19.8:24,22.63:25,1.22:2,0:0,46.53:34,22.44:21,41.35:34,30.22:22,42.03:28,100.59:82,29.47:25,22.08:19,25.81:23,44.31:36,20.79:20,19.54:21
